address,user_name,network,protocol_name,deposited_amount,deposited_assets,pool_type,pool_key,pool_controller,pool_index,site_url
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Uniswap V2,18537,AGLD ETH,Liquidity Pool,eth-0xf5bb54af516890d564643ba16c09117fda5a98d3-null,0xf5bb54af516890d564643ba16c09117fda5a98d3,,https://app.uniswap.org
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Yearn V2,1712,yCRV,Yield,eth-0x27b5739e22ad9033bcbf192059122d163b60349d-null,0x27b5739e22ad9033bcbf192059122d163b60349d,,https://yearn.finance
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,blast,Baseline,2759445,YES,Lending,blast-0xd7e6ad255b3ca48b2e15705cc66fda21eb58745a-null,0xd7e6ad255b3ca48b2e15705cc66fda21eb58745a,,https://app.baseline.markets/
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,blast,Blur,3916,ETH,Deposit,blast-0xb772d5c5f4a2eef67dfbc89aa658d2711341b8e5-null,0xb772d5c5f4a2eef67dfbc89aa658d2711341b8e5,,https://blur.io
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,blast,Hyperlock Finance,1007,USDB PT-hUSDB-27JUN2024,Liquidity Pool,blast-0x258133c3ecd19591544c01884227e4ae03f0dbd0-null,0x258133c3ecd19591544c01884227e4ae03f0dbd0,,https://app.hyperlock.finance/
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,eth,Blur,26853,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,eth,Blur,30208,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,eth,Cream,303967,CREAM,Locked,eth-0x3986425b96f11972d31c78ff340908832c5c0043-null,0x3986425b96f11972d31c78ff340908832c5c0043,,https://app.cream.finance
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,eth,Cream,8527703,CREAM,Staked,eth-0xe618c25f580684770f2578faca31fb7acb2f5945-null,0xe618c25f580684770f2578faca31fb7acb2f5945,,https://app.cream.finance
0x0228028a0c92cfd9743e561a96b16edbb4606054,QUID,base,Morpho Blue,2762710,WETH,Lending,base-0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb-lending,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,lending,https://app.morpho.org
0x0228028a0c92cfd9743e561a96b16edbb4606054,QUID,bsc,Bolide Finance,28495,USDT,Staked,bsc-0x881a0faa347e610c0b0f5abaf89dc23bbd6dd702-null,0x881a0faa347e610c0b0f5abaf89dc23bbd6dd702,,https://app.bolide.fi
0x0228028a0c92cfd9743e561a96b16edbb4606054,QUID,bsc,Venus,7697,XVS,Staked,bsc-0x051100480289e704d20e9db4804837068f3f9204-null,0x051100480289e704d20e9db4804837068f3f9204,,https://app.venus.io
0x0228028a0c92cfd9743e561a96b16edbb4606054,QUID,bsc,Venus,88962,BNB BTCB ETH XRP DOT DOGE MATIC Cake,Lending,bsc-0xfd36e2c2a6789db23113685031d7f16329158384-null,0xfd36e2c2a6789db23113685031d7f16329158384,,https://app.venus.io
0x024BCbCAad82E67F721799E259ca60bc7d363419,imnotfuckingselling,eth,LIDO,6811470,ETH,Staked,eth-0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0-null,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,,https://stake.lido.fi
0x024BCbCAad82E67F721799E259ca60bc7d363419,imnotfuckingselling,eth,Maker,5120738,stETH,Lending,eth-0x5ef30b9986345249bc32d8928b7ee64de9435e39-WSTETH-A,0x5ef30b9986345249bc32d8928b7ee64de9435e39,WSTETH-A,https://summer.fi
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,avax,Trader Joe,1623,JOE AVAX,Farming,avax-0x188bed1968b795d5c9022f6a0bb5931ac4c18f00-0,0x188bed1968b795d5c9022f6a0bb5931ac4c18f00,0,https://traderjoexyz.com
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,Ethena,38161,USDe,Farming,eth-0x8707f238936c12c309bfc2b9959c35828acfc512-null,0x8707f238936c12c309bfc2b9959c35828acfc512,,https://www.ethena.fi
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,ether.fi,2457,ETH,Staked,eth-0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee-null,0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,,https://www.ether.fi/
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,ftm,DEI Finance,6397,bDEI,Farming,ftm-0x67932809213afd6bac5ecd2e4e214fe18209c419-0,0x67932809213afd6bac5ecd2e4e214fe18209c419,0,https://app.dei.finance
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,Karak,10632,stETH,Staked,eth-0x54e44dbb92dba848ace27f44c0cb4268981ef1cc-null,0x54e44dbb92dba848ace27f44c0cb4268981ef1cc,,https://app.karak.network
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,Karak,22731,USDe,Yield,eth-0xde5bff0755f192c333b126a449ff944ee2b69681-null,0xde5bff0755f192c333b126a449ff944ee2b69681,,https://app.karak.network
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,Olympus,1717,OHM,Staked,eth-0x04f2694c8fcee23e8fd0dfea1d4f5bb8c352111f-null,0x04f2694c8fcee23e8fd0dfea1d4f5bb8c352111f,,https://app.olympusdao.finance
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,Pendle V2,29000,stETH PT-stETH-29JUN2023,Liquidity Pool,eth-0x9ec4c502d989f04ffa9312c9d6e3f872ec91a0f9-null,0x9ec4c502d989f04ffa9312c9d6e3f872ec91a0f9,,https://app.pendle.finance
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,Renzo,4903,ETH,Staked,eth-0xbf5495efe5db9ce00f80364c8b423567e58d2110-null,0xbf5495efe5db9ce00f80364c8b423567e58d2110,,https://app.renzoprotocol.com/
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,StakeStone,24096,ETH,Staked,eth-0xb3fc739972795e0f2a8da00173ee9cf834b54541-null,0xb3fc739972795e0f2a8da00173ee9cf834b54541,,https://app.stakestone.io
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,xdai,Gnosis,7615,WXDAI,Yield,xdai-0xaf204776c7245bf4147c2612bf6e5972ee483701-null,0xaf204776c7245bf4147c2612bf6e5972ee483701,,https://gnosis.io
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,eth,ApeStake,4804,APE,NFT Staked,eth-0x5954ab967bc958940b7eb73ee84797dc8a2afbb9-0,0x5954ab967bc958940b7eb73ee84797dc8a2afbb9,0,https://app.apestake.io
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,arb,Stargate,33237,USDT,Farming,arb-0x9774558534036ff2e236331546691b4eb70594b1-1,0x9774558534036ff2e236331546691b4eb70594b1,1,https://stargate.finance
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,arb,Treasure DAO,3582,MAGIC,Staked,arb-0xa0a89db1c899c49f98e6326b764bafcf167fc2ce-null,0xa0a89db1c899c49f98e6326b764bafcf167fc2ce,,https://mine.treasure.lol
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,eth,Bancor V3,3690,BORING,Deposit,eth-0x9c0517d3426ab7d835223192891b7d6ea7a711d7-null,0x9c0517d3426ab7d835223192891b7d6ea7a711d7,,https://app.bancor.network
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,blast,BladeSwap,3014,USDB ETH,Farming,blast-0xda0c4eee11d999bffb7f682c403b96510d9767aa-farming,0xda0c4eee11d999bffb7f682c403b96510d9767aa,farming,https://app.bladeswap.xyz
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,blast,Orbit Protocol,21911,ETH,Lending,blast-0x1e18c3cb491d908241d0db14b081b51be7b6e652-null,0x1e18c3cb491d908241d0db14b081b51be7b6e652,,https://app.orbitlending.io
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,blast,Spacebar,2434,ETH,Staked,blast-0xe1784da2b8f42c31fb729e870a4a8064703555c2-null,0xe1784da2b8f42c31fb729e870a4a8064703555c2,,https://blast.spacebar.xyz
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,blast,Wand V2,97586,USB,Staked,blast-0x3ee083573fcea8c015dcbfc7a51777b5770cbe64-null,0x3ee083573fcea8c015dcbfc7a51777b5770cbe64,,https://wand.fi
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,eth,DODO,1505,DODO,Staked,eth-0xc4436fbae6eba5d95bf7d53ae515f8a707bd402a-null,0xc4436fbae6eba5d95bf7d53ae515f8a707bd402a,,https://app.dodoex.io
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,eth,Eth2,385630,ETH,Staked,eth-0x00000000219ab540356cbb839cbe05303d7705fa-null,0x00000000219ab540356cbb839cbe05303d7705fa,,https://launchpad.ethereum.org
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,matic,oPortal V2,60825,oUSDT,Farming,matic-0xb225cc2207fecc82806042ceb386ef2b23e2464c-0,0xb225cc2207fecc82806042ceb386ef2b23e2464c,0,https://oportal.boringdao.com
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,matic,oPortal V2,61639,oUSDC,Farming,matic-0xb225cc2207fecc82806042ceb386ef2b23e2464c-1,0xb225cc2207fecc82806042ceb386ef2b23e2464c,1,https://oportal.boringdao.com
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,matic,Hyphen,9659,WETH,Farming,matic-0x781f4efc37a08c0ea6631204e46b206330c8c161-null,0x781f4efc37a08c0ea6631204e46b206330c8c161,,https://hyphen-v2.biconomy.io
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,matic,Stargate,4774,USDC,Farming,matic-0x8731d54e9d02c286767d56ac03e8037c07e01e98-0,0x8731d54e9d02c286767d56ac03e8037c07e01e98,0,https://stargate.finance
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,op,Synthetix,5179,SNX,Lending,op-0x8700daec35af8ff88c16bdf0418774cb3d7599b4-null,0x8700daec35af8ff88c16bdf0418774cb3d7599b4,,https://synthetix.io
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,op,Uniswap V3,12561,WETH OP,Liquidity Pool,op-0x68f5c0a2de713a54991e01858fd27a3832401849-null,0x68f5c0a2de713a54991e01858fd27a3832401849,,https://app.uniswap.org
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,eth,Renzo,2448,ETH,Staked,eth-0xbf5495efe5db9ce00f80364c8b423567e58d2110-null,0xbf5495efe5db9ce00f80364c8b423567e58d2110,,https://app.renzoprotocol.com/
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,eth,Uniswap V2,1148,SOLANA ETH,Liquidity Pool,eth-0x41f50f520f5095fc8403df083285232b822611c3-null,0x41f50f520f5095fc8403df083285232b822611c3,,https://app.uniswap.org
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,eth,Zircuit,1205,WETH,Staked,eth-0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6-null,0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,,https://stake.zircuit.com/
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,Bancor V3,244914,ETH,Deposit,eth-0x256ed1d83e3e4efdda977389a5389c3433137dda-null,0x256ed1d83e3e4efdda977389a5389c3433137dda,,https://app.bancor.network
0x03104c9661f97a1a882a797964f46d968d518126,mig79,blast,Juice,1824,WETH,Yield,blast-0x44f33bc796f7d3df55040cd3c631628b560715c2-null,0x44f33bc796f7d3df55040cd3c631628b560715c2,,https://app.juice.finance/
0x03104c9661f97a1a882a797964f46d968d518126,mig79,blast,Orbit Protocol,1787,ETH wrsETH,Lending,blast-0xe9266ae95bb637a7ad598cb0390d44262130f433-null,0xe9266ae95bb637a7ad598cb0390d44262130f433,,https://app.orbitlending.io
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,ChainLink,22449,LINK,Staked,eth-0xbc10f2e862ed4502144c7d632a3459f49dfcdb5e-null,0xbc10f2e862ed4502144c7d632a3459f49dfcdb5e,,https://staking.chain.link
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,CIAN,1259,stETH,Yield,eth-0xcdd374f491fbf3f4fcf6e9023c99043774005137-null,0xcdd374f491fbf3f4fcf6e9023c99043774005137,,https://dapp.cian.app
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,EigenLayer,75229,ETH,Yield,eth-0x1bee69b7dfffa4e2d53c2a2df135c388ad25dcd2-null,0x1bee69b7dfffa4e2d53c2a2df135c388ad25dcd2,,https://app.eigenlayer.xyz
0x03104c9661f97a1a882a797964f46d968d518126,mig79,era,Holdstation DeFutures,1939,USDC,Staked,era-0xaf08a9d918f16332f22cf8dc9abe9d9e14ddcbc2-null,0xaf08a9d918f16332f22cf8dc9abe9d9e14ddcbc2,,https://holdstation.exchange/
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,ether.fi,8674,ETH,Staked,eth-0x35fa164735182de50811e8e2e824cfb9b6118ac2-null,0x35fa164735182de50811e8e2e824cfb9b6118ac2,,https://www.ether.fi/
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,ether.fi,2415,WETH,Yield,eth-0x7223442cad8e9ca474fc40109ab981608f8c4273-null,0x7223442cad8e9ca474fc40109ab981608f8c4273,,https://www.ether.fi/
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,ether.fi,4941,WETH,Yield,eth-0xea1a6307d9b18f8d1cbf1c3dd6aad8416c06a221-null,0xea1a6307d9b18f8d1cbf1c3dd6aad8416c06a221,,https://www.ether.fi/
0x03104c9661f97a1a882a797964f46d968d518126,mig79,karak,Karak,12026,WETH,Staked,karak-0xb308474350d75447ca8731b7ce87c9ee9da03b1c-null,0xb308474350d75447ca8731b7ce87c9ee9da03b1c,,https://app.karak.network
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,LIDO,127449,ETH,Staked,eth-0xae7ab96520de3a18e5e111b5eaab095312d7fe84-null,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,,https://stake.lido.fi
0x03104c9661f97a1a882a797964f46d968d518126,mig79,linea,LayerBank,2449,ETH ezETH,Lending,linea-0x43eac5bfea14531b8de0b334e123ea98325de866-null,0x43eac5bfea14531b8de0b334e123ea98325de866,,https://layerbank.finance/bank
0x03104c9661f97a1a882a797964f46d968d518126,mig79,linea,Mendi Finance,4348,wrsETH wstETH ezETH,Lending,linea-0x1b4d3b0421ddc1eb216d230bc01527422fb93103-null,0x1b4d3b0421ddc1eb216d230bc01527422fb93103,,https://mendi.finance/
0x03104c9661f97a1a882a797964f46d968d518126,mig79,linea,Mitosis,6069,weETH,Staked,linea-0x3478de5e82431676c87113001bbeeb359cb5eaa5-null,0x3478de5e82431676c87113001bbeeb359cb5eaa5,,https://expedition.mitosis.org/
0x03104c9661f97a1a882a797964f46d968d518126,mig79,linea,Stargate,20244,ETH,Farming,linea-0x4a364f8c717caad9a442737eb7b8a55cc6cf18d8-0,0x4a364f8c717caad9a442737eb7b8a55cc6cf18d8,0,https://stargate.finance
0x03104c9661f97a1a882a797964f46d968d518126,mig79,linea,ZeroLend,13840,WETH ezETH,Lending,linea-0x2f9bb73a8e98793e26cb2f6c4ad037bdf1c6b269-null,0x2f9bb73a8e98793e26cb2f6c4ad037bdf1c6b269,,https://app.zerolend.xyz/
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,mevETH,5026,ETH,Staked,eth-0x24ae2da0f361aa4be46b48eb19c91e02c5e4f27e-null,0x24ae2da0f361aa4be46b48eb19c91e02c5e4f27e,,https://www.mev.io
0x03104c9661f97a1a882a797964f46d968d518126,mig79,mnt,Minterest,4368,USDC WMNT mETH,Lending,mnt-0xe53a90efd263363993a3b41aa29f7dabde1a932d-null,0xe53a90efd263363993a3b41aa29f7dabde1a932d,,https://mantle.minterest.com
0x03104c9661f97a1a882a797964f46d968d518126,mig79,mode,ionic,3125,WETH USDT ezETH wrsETH STONE,Lending,mode-0xfb3323e24743caf4add0fdccfb268565c0685556-null,0xfb3323e24743caf4add0fdccfb268565c0685556,,https://app.ionic.money
0x03104c9661f97a1a882a797964f46d968d518126,mig79,op,Aave V3,1290,WETH USDT USDC,Lending,op-0x794a61358d6845594f94dc1db02a252b5b4814ad-null,0x794a61358d6845594f94dc1db02a252b5b4814ad,,https://app.aave.com
0x03104c9661f97a1a882a797964f46d968d518126,mig79,op,Stargate,1046,USDT,Farming,op-0xfbb5a71025bef1a8166c9bcb904a120aa17d6443-null,0xfbb5a71025bef1a8166c9bcb904a120aa17d6443,,https://stargate.finance
0x03104c9661f97a1a882a797964f46d968d518126,mig79,op,Stargate,6159,ETH,Farming,op-0xfbb5a71025bef1a8166c9bcb904a120aa17d6443-null,0xfbb5a71025bef1a8166c9bcb904a120aa17d6443,,https://stargate.finance
0x03104c9661f97a1a882a797964f46d968d518126,mig79,op,WOO Network,1234,OP,Farming,op-0xc0f8c29e3a9a7650a3f642e467d70087819926d6-1,0xc0f8c29e3a9a7650a3f642e467d70087819926d6,1,https://fi.woo.org
0x03104c9661f97a1a882a797964f46d968d518126,mig79,scrl,Aave V3,46011,WETH wstETH,Lending,scrl-0x11fcfe756c05ad438e312a7fd934381537d3cffe-null,0x11fcfe756c05ad438e312a7fd934381537d3cffe,,https://app.aave.com
0x03104c9661f97a1a882a797964f46d968d518126,mig79,scrl,LayerBank,1615,wstETH,Lending,scrl-0xec53c830f4444a8a56455c6836b5d2aa794289aa-null,0xec53c830f4444a8a56455c6836b5d2aa794289aa,,https://layerbank.finance/bank
0x03104c9661f97a1a882a797964f46d968d518126,mig79,scrl,Pencils Protocol,7916,rsETH,Deposit,scrl-0x27d2b6cecd759d289b0227966cc6fe69cc2b0424-null,0x27d2b6cecd759d289b0227966cc6fe69cc2b0424,,https://pencilsprotocol.io/
0x03104c9661f97a1a882a797964f46d968d518126,mig79,scrl,SyncSwap,1066,ETH wstETH,Liquidity Pool,scrl-0xcaf2430da37f9ae46f2f863d71b3deb7befc142e-null,0xcaf2430da37f9ae46f2f863d71b3deb7befc142e,,https://syncswap.xyz
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,Swell,7315,stETH,Staked,eth-0x38d43a6cb8da0e855a42fb6b0733a0498531d774-null,0x38d43a6cb8da0e855a42fb6b0733a0498531d774,,https://app.swellnetwork.io
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,Symbiotic,51295,ETH,Staked,eth-0x38b86004842d3fa4596f0b7a0b53de90745ab654-null,0x38b86004842d3fa4596f0b7a0b53de90745ab654,,https://app.symbiotic.fi
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,Symbiotic,7266,ETH,Staked,eth-0xbdea8e677f9f7c294a4556005c640ee505be6925-null,0xbdea8e677f9f7c294a4556005c640ee505be6925,,https://app.symbiotic.fi
0x03104c9661f97a1a882a797964f46d968d518126,mig79,eth,Zircuit,24401,ETH,Staked,eth-0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6-null,0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,,https://stake.zircuit.com/
0x033ba0f5ac89da505f3d18e995ba0dd74c368345,hbeeee,bsc,Kinza Finance,1041,USDT,Lending,bsc-0xcb0620b181140e57d1c0d8b724cde623ca963c8c-null,0xcb0620b181140e57d1c0d8b724cde623ca963c8c,,https://app.kinza.finance
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,arb,Superform,10015,USDC,Yield,arb-0x01df6fb6a28a89d6bfa53b2b3f20644abf417678-null,0x01df6fb6a28a89d6bfa53b2b3f20644abf417678,,https://app.superform.xyz
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,arb,Superform,5851,USDC,Yield,arb-0x01df6fb6a28a89d6bfa53b2b3f20644abf417678-null,0x01df6fb6a28a89d6bfa53b2b3f20644abf417678,,https://app.superform.xyz
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,arb,Tapioca,42191,,Vesting,arb-0x6f73a287611526d57112ad26ec396d86be65e104-null,0x6f73a287611526d57112ad26ec396d86be65e104,,https://www.tapioca.xyz
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,base,Superform,29300,USDC,Yield,base-0x01df6fb6a28a89d6bfa53b2b3f20644abf417678-null,0x01df6fb6a28a89d6bfa53b2b3f20644abf417678,,https://app.superform.xyz
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,base,Superform,5054,USDC,Yield,base-0x01df6fb6a28a89d6bfa53b2b3f20644abf417678-null,0x01df6fb6a28a89d6bfa53b2b3f20644abf417678,,https://app.superform.xyz
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,bsc,Ambit Finance,3446,AUSD USDT,Lending,bsc-0x876eb293e3603856e8d70551fd21a4073e20cd97-null,0x876eb293e3603856e8d70551fd21a4073e20cd97,,https://app.ambit.finance
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,eth,Elixir,1928,ETH,Deposit,eth-0x1f75881dc0707b5236f739b5b64a87c211294abb-null,0x1f75881dc0707b5236f739b5b64a87c211294abb,,https://www.elixir.xyz/apothecary
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,eth,Elixir,60005,deUSD USDT,Farming,eth-0xc7963974280261736868f962e3959ee1e1b99712-null,0xc7963974280261736868f962e3959ee1e1b99712,,https://www.elixir.xyz/apothecary
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,eth,Elixir,4998,deUSD USDC,Farming,eth-0xc7963974280261736868f962e3959ee1e1b99712-null,0xc7963974280261736868f962e3959ee1e1b99712,,https://www.elixir.xyz/apothecary
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,eth,Ethena,5055,USDe DAI,Farming,eth-0x8707f238936c12c309bfc2b9959c35828acfc512-null,0x8707f238936c12c309bfc2b9959c35828acfc512,,https://www.ethena.fi
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,eth,Ethena,10007,USDe crvUSD,Farming,eth-0x8707f238936c12c309bfc2b9959c35828acfc512-null,0x8707f238936c12c309bfc2b9959c35828acfc512,,https://www.ethena.fi
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,eth,Fuel,1212,ETH,Staked,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,,https://fuel.network
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,linea,ZeroLend,4758,ezETH,Lending,linea-0x2f9bb73a8e98793e26cb2f6c4ad037bdf1c6b269-null,0x2f9bb73a8e98793e26cb2f6c4ad037bdf1c6b269,,https://app.zerolend.xyz/
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,mobm,Moonwell,18105,GLMR xcUSDT,Lending,mobm-0x8e00d5e02e65a19337cdba98bba9f84d4186a180-null,0x8e00d5e02e65a19337cdba98bba9f84d4186a180,,https://moonwell.fi
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,mode,Hedgey,5475,KIM,Locked,mode-0x1961a23409ca59eedca6a99c97e4087dad752486-null,0x1961a23409ca59eedca6a99c97e4087dad752486,,https://app.hedgey.finance
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,eth,Morpho Blue,6683,USD0,Lending,eth-0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb-lending,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,lending,https://app.morpho.org
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,reya,Reya,4399,RUSD,Staked,reya-0xb4b77d6180cc14472a9a7bdff01cc2459368d413-1,0xb4b77d6180cc14472a9a7bdff01cc2459368d413,1,https://app.reya.xyz/
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,eth,Symbiotic,1242,ETH,Staked,eth-0x03bf48b8a1b37fbead1ecabcf15b98b924ffa5ac-null,0x03bf48b8a1b37fbead1ecabcf15b98b924ffa5ac,,https://app.symbiotic.fi
0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,sorokin,eth,Zircuit,3661,ETH,Staked,eth-0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6-null,0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,,https://stake.zircuit.com/
0x049808d5eaa90a2665b9703d2246dded34f1eb73,LeoH,arb,Pingu,2308,PINGU,Staked,arb-0xab46ba93dc6b76d09680a942dd86ba18dcc9ab2f-null,0xab46ba93dc6b76d09680a942dd86ba18dcc9ab2f,,https://pingu.exchange/
0x049808d5eaa90a2665b9703d2246dded34f1eb73,LeoH,arb,Stargate,2622,USDT,Farming,arb-0x3da4f8e456ac648c489c286b99ca37b666be7c4c-null,0x3da4f8e456ac648c489c286b99ca37b666be7c4c,,https://stargate.finance
0x049808d5eaa90a2665b9703d2246dded34f1eb73,LeoH,eth,Aura Finance,11630,USDC GYD,Farming,eth-0xe9096fdb508c0160318c11425ba75924ecfa1d82-null,0xe9096fdb508c0160318c11425ba75924ecfa1d82,,https://app.aura.finance/#/
0x049808d5eaa90a2665b9703d2246dded34f1eb73,LeoH,base,Superform,1180,DAI,Yield,base-0x01df6fb6a28a89d6bfa53b2b3f20644abf417678-null,0x01df6fb6a28a89d6bfa53b2b3f20644abf417678,,https://app.superform.xyz
0x049808d5eaa90a2665b9703d2246dded34f1eb73,LeoH,eth,Blackwing,24556,ETH,Staked,eth-0xc6ade8a68026d582ab37b879d188caf7e405dd09-null,0xc6ade8a68026d582ab37b879d188caf7e405dd09,,https://blackwing.fi/
0x049808d5eaa90a2665b9703d2246dded34f1eb73,LeoH,blast,Blitz,1235,WETH,Lending,blast-0x00f076fe36f2341a1054b16ae05fce0c65180ded-null,0x00f076fe36f2341a1054b16ae05fce0c65180ded,,https://app.blitz.exchange/
0x049808d5eaa90a2665b9703d2246dded34f1eb73,LeoH,blast,Juice,3209,WETH USDB,Leveraged Farming,blast-0x105e285f1a2370d325046fed1424d4e73f6fa2b0-null,0x105e285f1a2370d325046fed1424d4e73f6fa2b0,,https://app.juice.finance/
0x049808d5eaa90a2665b9703d2246dded34f1eb73,LeoH,blast,Megapot,8947,BLAST,Yield,blast-0xea358b86af8763cc6996df87063bff1144401371-megapot_yield,0xea358b86af8763cc6996df87063bff1144401371,megapot_yield,https://megapot.io/
0x049808d5eaa90a2665b9703d2246dded34f1eb73,LeoH,blast,Munchables,4819,ETH,Locked,blast-0xea091311fc07139d753a6bbfca27ab0224854bae-null,0xea091311fc07139d753a6bbfca27ab0224854bae,,https://play.munchables.app/
